#class tools::wcsv::ntuple
#title signal
#separator 44
#vector_separator 59
#column int evtNb
#column double E0,keV
#column int layerNo
#column int pixelNo
#column int lineNo
#column double dE,keV
#column double start_angz
#column double start_angphi
#column double pixel angz
#column double pixel angphi
15442,998.375,2,191,5,13.401,30.5088,112.625,31.2927,94.0347
15442,998.375,2,191,6,4.47109,30.5088,112.625,59.4582,295.99
15442,998.375,2,192,4,46.3822,30.5088,112.625,72.635,346.423
15442,998.375,2,192,5,15.4813,30.5088,112.625,45.2745,143.98
15442,998.375,2,193,3,2.34181,30.5088,112.625,0,0
15442,998.375,2,193,4,41.305,30.5088,112.625,72.3839,300.011
15442,998.375,2,193,5,0.103481,30.5088,112.625,0,0
15442,998.375,2,194,3,5.91885,30.5088,112.625,82.2032,355.637
15442,998.375,2,195,3,6.61154,30.5088,112.625,64.5285,356.803
15442,998.375,2,196,3,7.29539,30.5088,112.625,96.1623,17.2409
15442,998.375,2,197,3,7.83679,30.5088,112.625,105.198,19.5706
15442,998.375,2,197,4,3.18466,30.5088,112.625,91.2378,350.243
15442,998.375,2,198,2,4.34046,30.5088,112.625,0,0
15442,998.375,2,198,3,12.7179,30.5088,112.625,77.385,292.866
15442,998.375,2,199,2,5.70009,30.5088,112.625,121.412,5.37343
15442,998.375,2,200,2,7.25283,30.5088,112.625,100.314,34.8709
15442,998.375,2,201,2,4.17709,30.5088,112.625,99.6315,44.7731
15442,998.375,2,201,3,5.94827,30.5088,112.625,102.613,52.4302
15442,998.375,2,202,3,3.61928,30.5088,112.625,107.252,47.4257
15442,998.375,2,202,4,3.97322,30.5088,112.625,105.796,41.396
15442,998.375,2,203,4,4.52935,30.5088,112.625,73.0599,9.59222
15442,998.375,2,204,4,7.26424,30.5088,112.625,69.171,14.7705
15442,998.375,2,204,5,4.59568,30.5088,112.625,0,0
15442,998.375,2,205,4,0.424063,30.5088,112.625,64.0868,325.206
15442,998.375,2,205,5,2.02468,30.5088,112.625,0,0
15442,998.375,2,206,3,4.33305,30.5088,112.625,0,0
15442,998.375,2,206,4,14.5378,30.5088,112.625,0,0
15442,998.375,2,207,2,1.62927,30.5088,112.625,52.1741,308.511
15442,998.375,2,207,3,4.65846,30.5088,112.625,0,0
17938,997.809,1,199,37,23.8775,31.301,237.089,90.709,65.2918
17938,997.809,1,199,38,3.8791,31.301,237.089,0,0
17938,997.809,1,199,39,4.04224,31.301,237.089,0,0
17938,997.809,1,199,40,2.479,31.301,237.089,0,0
17938,997.809,1,200,35,3.23731,31.301,237.089,110.051,96.7127
17938,997.809,1,200,36,8.64683,31.301,237.089,106.148,82.6144
17938,997.809,1,200,37,5.51526,31.301,237.089,123.535,60.5261
17938,997.809,1,200,40,3.33581,31.301,237.089,86.4285,99.7105
17938,997.809,1,200,41,3.13418,31.301,237.089,0,0
17938,997.809,1,200,42,5.22912,31.301,237.089,0,0
17938,997.809,1,200,43,5.18541,31.301,237.089,80.108,92.6025
17938,997.809,1,200,44,1.74043,31.301,237.089,0,0
17938,997.809,1,201,44,5.1429,31.301,237.089,0,0
76258,998.124,0,499,300,6.37856,41.4087,172.587,53.1601,17.5225
76258,998.124,0,499,301,59.1669,41.4087,172.587,82.3588,279.539
76258,998.124,0,500,300,17.3565,41.4087,172.587,52.6506,34.5731
76258,998.124,0,500,301,4.55515,41.4087,172.587,0,0
76258,998.124,0,501,299,0.761772,41.4087,172.587,51.1254,339.89
76258,998.124,0,501,300,54.5272,41.4087,172.587,26.9816,116.576
76258,998.124,0,502,299,17.2368,41.4087,172.587,0,0
76258,998.124,0,511,331,5.14344,41.4087,172.587,0,0
80359,998.632,1,159,39,9.27689,31.9098,249.641,0,0
80359,998.632,1,159,40,14.5639,31.9098,249.641,0,0
80359,998.632,1,159,41,3.68299,31.9098,249.641,125.888,313.312
80359,998.632,1,160,38,1.43671,31.9098,249.641,0,0
80359,998.632,1,160,39,4.45824,31.9098,249.641,128.08,205.917
80359,998.632,1,160,41,4.02534,31.9098,249.641,112.269,319.038
80359,998.632,1,160,42,2.37332,31.9098,249.641,0,0
80359,998.632,1,161,37,8.39246,31.9098,249.641,0,0
80359,998.632,1,161,38,6.63111,31.9098,249.641,0,0
80359,998.632,1,161,42,11.1863,31.9098,249.641,119.059,311.27
80359,998.632,1,162,35,5.72242,31.9098,249.641,0,0
80359,998.632,1,162,36,3.75059,31.9098,249.641,107.49,240.577
80359,998.632,1,162,37,6.2253,31.9098,249.641,92.0391,221.213
80359,998.632,1,162,42,0.00206129,31.9098,249.641,0,0
80359,998.632,1,162,43,6.54702,31.9098,249.641,0,0
80359,998.632,1,163,32,3.82977,31.9098,249.641,0,0
80359,998.632,1,163,33,8.16467,31.9098,249.641,98.8534,256.851
80359,998.632,1,163,34,5.24579,31.9098,249.641,78.0676,255.333
80359,998.632,1,163,35,1.8485,31.9098,249.641,79.0999,250.625
80359,998.632,1,163,43,0.104095,31.9098,249.641,127.448,330.976
80359,998.632,1,163,44,3.01122,31.9098,249.641,119.231,341.64
80359,998.632,1,164,31,4.10107,31.9098,249.641,105.686,232.244
80359,998.632,1,164,32,4.35323,31.9098,249.641,114.297,228.455
80359,998.632,1,164,44,3.93914,31.9098,249.641,120.841,322.817
80359,998.632,1,164,45,0.549467,31.9098,249.641,115.916,319.034
80359,998.632,1,165,29,0.133688,31.9098,249.641,64.9853,247.8
80359,998.632,1,165,30,8.59588,31.9098,249.641,0,0
80359,998.632,1,165,31,6.91531,31.9098,249.641,104.748,231.514
80359,998.632,1,165,45,6.34908,31.9098,249.641,0,0
80359,998.632,1,165,46,0.732406,31.9098,249.641,123.468,310.835
80359,998.632,1,166,28,7.24216,31.9098,249.641,38.6256,272.336
80359,998.632,1,166,29,12.2178,31.9098,249.641,66.8643,246.041
80359,998.632,1,166,46,7.38458,31.9098,249.641,110.988,337.1
80359,998.632,1,167,28,3.5236,31.9098,249.641,32.1037,205.096
80359,998.632,1,167,29,16.6083,31.9098,249.641,31.4392,101.162
80359,998.632,1,167,30,13.5661,31.9098,249.641,59.2987,74.4807
80359,998.632,1,167,31,57.9375,31.9098,249.641,0,0
80359,998.632,1,167,46,1.3254,31.9098,249.641,102.099,323.109
80359,998.632,1,167,47,2.42197,31.9098,249.641,105.758,329.018
80359,998.632,1,168,30,13.7189,31.9098,249.641,48.961,169.135
80359,998.632,1,168,31,13.2858,31.9098,249.641,0,0
80359,998.632,1,168,47,6.06216,31.9098,249.641,101.506,326.347
80359,998.632,1,169,30,5.09377,31.9098,249.641,0,0
80359,998.632,1,169,31,23.2011,31.9098,249.641,113.939,119.335
80359,998.632,1,169,47,0.898575,31.9098,249.641,104.849,326.678
80359,998.632,1,169,48,4.49061,31.9098,249.641,94.6451,336.569
80359,998.632,1,170,48,6.69179,31.9098,249.641,96.0124,346.576
80359,998.632,1,171,48,3.80566,31.9098,249.641,93.382,342.985
80359,998.632,1,171,49,2.39123,31.9098,249.641,0,0
80359,998.632,1,172,49,6.01675,31.9098,249.641,74.8598,345.976
80359,998.632,1,173,49,1.88553,31.9098,249.641,87.7321,358.07
80359,998.632,1,174,49,7.84615,31.9098,249.641,61.5489,350.55
80359,998.632,1,175,49,2.46217,31.9098,249.641,63.7897,351.368
80359,998.632,1,176,49,0.00439247,31.9098,249.641,0,0
80359,998.632,1,176,50,5.43735,31.9098,249.641,0,0
80359,998.632,1,177,50,11.3138,31.9098,249.641,0,0
80359,998.632,1,178,50,5.65899,31.9098,249.641,43.9756,313.167
80359,998.632,1,178,51,2.65593,31.9098,249.641,0,0
80359,998.632,1,179,51,2.48086,31.9098,249.641,0,0
80359,998.632,1,179,52,13.8927,31.9098,249.641,67.8072,295.058
80359,998.632,1,180,52,0.00164944,31.9098,249.641,0,0
80359,998.632,1,180,53,7.48544,31.9098,249.641,0,0
80359,998.632,1,180,54,7.34882,31.9098,249.641,69.0243,295.337
80359,998.632,1,180,55,4.47118,31.9098,249.641,71.1775,307.928
80359,998.632,1,181,55,3.66707,31.9098,249.641,68.9839,309.187
80359,998.632,1,181,56,5.12839,31.9098,249.641,0,0
80359,998.632,1,181,57,7.04319,31.9098,249.641,54.9964,302.298
80359,998.632,1,182,57,5.55974,31.9098,249.641,46.7062,293.127
80359,998.632,1,182,58,4.04345,31.9098,249.641,36.452,305.356
80359,998.632,1,182,59,0.192997,31.9098,249.641,34.5161,314.02
80359,998.632,1,183,59,9.18092,31.9098,249.641,0,0
80359,998.632,1,183,60,13.2088,31.9098,249.641,37.574,324.131
80359,998.632,1,184,60,6.30517,31.9098,249.641,0,0
80359,998.632,1,184,61,0.0512906,31.9098,249.641,28.8542,293.235
80359,998.632,1,185,61,15.1146,31.9098,249.641,26.2813,356.782
80359,998.632,1,186,61,7.82162,31.9098,249.641,0,0
80359,998.632,1,187,61,1.98283,31.9098,249.641,0,0
101336,1000,0,124,27,0.0278275,14.8764,318.223,105.371,219.825
101336,1000,0,124,28,2.86958,14.8764,318.223,102.193,220.081
101336,1000,0,125,28,7.3008,14.8764,318.223,0,0
101336,1000,0,125,29,1.64343,14.8764,318.223,87.2129,224.157
101336,1000,0,126,29,5.9504,14.8764,318.223,0,0
101336,1000,0,126,30,4.62438,14.8764,318.223,88.0911,231.658
101336,1000,0,127,30,5.07059,14.8764,318.223,83.9313,230.639
130279,998.001,0,498,462,30.6027,33.7408,202.986,107.549,245.395
130480,1000,2,0,456,1.29711,31.3326,137.727,80.8251,109.934
130480,1000,2,0,457,3.67159,31.3326,137.727,81.8816,102.599
130480,1000,2,0,458,7.71936,31.3326,137.727,74.4571,116.434
130480,1000,2,0,459,0.7788,31.3326,137.727,0,0
130480,1000,2,1,448,2.55734,31.3326,137.727,73.0922,110.298
130480,1000,2,1,449,2.68049,31.3326,137.727,0,0
130480,1000,2,1,450,20.6975,31.3326,137.727,66.2234,83.1133
130480,1000,2,1,451,5.41897,31.3326,137.727,60.1393,95.6866
130480,1000,2,1,452,13.6254,31.3326,137.727,0,0
130480,1000,2,1,453,2.60039,31.3326,137.727,83.81,89.4588
